-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859
-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859
-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859
-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859
-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859
-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859
-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859
-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859
-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859
-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859
-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859
-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859
-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859
-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859
-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859
-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859
-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859
-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859
-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859,-71.57299815564859
